UserID,Timestamp,Event,SubscriptionType,Description
User_163,2023-12-03,Subscription,Free,User subscribed to the Free plan
User_238,2023-12-03,Subscription,Basic,User subscribed to the Basic plan
User_95,2023-12-03,Subscription,Basic,User subscribed to the Basic plan
User_377,2023-12-03,Subscription,Basic,User subscribed to the Basic plan
User_298,2023-12-03,Subscription,Basic,User subscribed to the Basic plan
User_362,2023-12-03,Subscription,Basic,User subscribed to the Basic plan
User_131,2023-12-03,Subscription,Free,User subscribed to the Free plan
User_228,2023-12-03,Subscription,Basic,User subscribed to the Basic plan
User_264,2023-12-03,Subscription,Free,User subscribed to the Free plan
User_340,2023-12-03,Subscription,Free,User subscribed to the Free plan
User_336,2023-12-03,Subscription,Basic,User subscribed to the Basic plan
User_376,2023-12-03,Subscription,Free,User subscribed to the Free plan
User_90,2023-12-03,Subscription,Free,User subscribed to the Free plan
User_140,2023-12-03,Subscription,Free,User subscribed to the Free plan
User_227,2023-12-03,Subscription,Premium,User subscribed to the Premium plan
User_6,2023-12-03,Subscription,Free,User subscribed to the Free plan
User_299,2023-12-03,Subscription,Premium,User subscribed to the Premium plan
User_382,2023-12-03,Subscription,Basic,User subscribed to the Basic plan
User_198,2023-12-03,Subscription,Free,User subscribed to the Free plan
User_65,2023-12-03,Subscription,Premium,User subscribed to the Premium plan
User_354,2023-12-03,Subscription,Free,User subscribed to the Free plan
User_398,2023-12-03,Subscription,Premium,User subscribed to the Premium plan
User_151,2023-12-03,Subscription,Free,User subscribed to the Free plan
User_350,2023-12-03,Subscription,Basic,User subscribed to the Basic plan
User_46,2023-12-03,Subscription,Free,User subscribed to the Free plan
User_41,2023-12-03,Subscription,Premium,User subscribed to the Premium plan
User_9,2023-12-03,Subscription,Basic,User subscribed to the Basic plan
User_270,2023-12-03,Subscription,Basic,User subscribed to the Basic plan
User_7,2023-12-03,Subscription,Basic,User subscribed to the Basic plan
User_139,2023-12-03,Subscription,Premium,User subscribed to the Premium plan
User_187,2023-12-03,Subscription,Basic,User subscribed to the Basic plan
User_20,2023-12-03,Subscription,Basic,User subscribed to the Basic plan
User_270,2023-12-03,Subscription,Basic,User subscribed to the Basic plan
User_317,2023-12-03,Subscription,Free,User subscribed to the Free plan
User_63,2023-12-03,Subscription,Premium,User subscribed to the Premium plan
User_251,2023-12-03,Subscription,Free,User subscribed to the Free plan
User_68,2023-12-03,Subscription,Basic,User subscribed to the Basic plan
User_137,2023-12-03,Subscription,Free,User subscribed to the Free plan
User_328,2023-12-03,Subscription,Basic,User subscribed to the Basic plan
User_204,2023-12-03,Subscription,Basic,User subscribed to the Basic plan
User_388,2023-12-03,Subscription,Free,User subscribed to the Free plan
User_107,2023-12-03,Subscription,Basic,User subscribed to the Basic plan
User_125,2023-12-04,Subscription,Premium,User subscribed to the Premium plan
User_201,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_64,2023-12-04,Subscription,Basic,User subscribed to the Basic plan
User_286,2023-12-04,Subscription,Premium,User subscribed to the Premium plan
User_382,2023-12-04,Subscription,Premium,User subscribed to the Premium plan
User_392,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_381,2023-12-04,Subscription,Basic,User subscribed to the Basic plan
User_344,2023-12-04,Subscription,Premium,User subscribed to the Premium plan
User_271,2023-12-04,Subscription,Basic,User subscribed to the Basic plan
User_172,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_342,2023-12-04,Subscription,Basic,User subscribed to the Basic plan
User_277,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_252,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_48,2023-12-04,Subscription,Premium,User subscribed to the Premium plan
User_274,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_336,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_280,2023-12-04,Subscription,Basic,User subscribed to the Basic plan
User_191,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_155,2023-12-04,Subscription,Premium,User subscribed to the Premium plan
User_385,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_62,2023-12-04,Subscription,Premium,User subscribed to the Premium plan
User_100,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_141,2023-12-04,Subscription,Premium,User subscribed to the Premium plan
User_393,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_306,2023-12-04,Subscription,Premium,User subscribed to the Premium plan
User_344,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_91,2023-12-04,Subscription,Premium,User subscribed to the Premium plan
User_121,2023-12-04,Subscription,Basic,User subscribed to the Basic plan
User_278,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_141,2023-12-04,Subscription,Basic,User subscribed to the Basic plan
User_49,2023-12-04,Subscription,Basic,User subscribed to the Basic plan
User_119,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_254,2023-12-04,Subscription,Basic,User subscribed to the Basic plan
User_291,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_93,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_198,2023-12-04,Subscription,Premium,User subscribed to the Premium plan
User_118,2023-12-04,Subscription,Premium,User subscribed to the Premium plan
User_278,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_5,2023-12-04,Subscription,Premium,User subscribed to the Premium plan
User_214,2023-12-04,Subscription,Premium,User subscribed to the Premium plan
User_348,2023-12-04,Subscription,Premium,User subscribed to the Premium plan
User_235,2023-12-04,Subscription,Premium,User subscribed to the Premium plan
User_94,2023-12-04,Subscription,Basic,User subscribed to the Basic plan
User_228,2023-12-04,Subscription,Premium,User subscribed to the Premium plan
User_296,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_221,2023-12-04,Subscription,Basic,User subscribed to the Basic plan
User_73,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_89,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_29,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_130,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_43,2023-12-04,Subscription,Basic,User subscribed to the Basic plan
User_277,2023-12-04,Subscription,Premium,User subscribed to the Premium plan
User_24,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_317,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_163,2023-12-04,Subscription,Basic,User subscribed to the Basic plan
User_189,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_149,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_379,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_167,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_316,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_385,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_19,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_159,2023-12-04,Subscription,Premium,User subscribed to the Premium plan
User_147,2023-12-04,Subscription,Premium,User subscribed to the Premium plan
User_321,2023-12-04,Subscription,Basic,User subscribed to the Basic plan
User_244,2023-12-04,Subscription,Basic,User subscribed to the Basic plan
User_210,2023-12-04,Subscription,Basic,User subscribed to the Basic plan
User_29,2023-12-04,Subscription,Basic,User subscribed to the Basic plan
User_279,2023-12-04,Subscription,Premium,User subscribed to the Premium plan
User_217,2023-12-04,Subscription,Premium,User subscribed to the Premium plan
User_339,2023-12-04,Subscription,Basic,User subscribed to the Basic plan
User_276,2023-12-04,Subscription,Basic,User subscribed to the Basic plan
User_33,2023-12-04,Subscription,Basic,User subscribed to the Basic plan
User_315,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_190,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_171,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_344,2023-12-04,Subscription,Premium,User subscribed to the Premium plan
User_6,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_193,2023-12-04,Subscription,Basic,User subscribed to the Basic plan
User_168,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_261,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_195,2023-12-04,Subscription,Premium,User subscribed to the Premium plan
User_213,2023-12-04,Subscription,Premium,User subscribed to the Premium plan
User_329,2023-12-04,Subscription,Premium,User subscribed to the Premium plan
User_339,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_13,2023-12-04,Subscription,Premium,User subscribed to the Premium plan
User_270,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_138,2023-12-04,Subscription,Basic,User subscribed to the Basic plan
User_73,2023-12-04,Subscription,Premium,User subscribed to the Premium plan
User_38,2023-12-04,Subscription,Premium,User subscribed to the Premium plan
User_391,2023-12-04,Subscription,Premium,User subscribed to the Premium plan
User_396,2023-12-04,Subscription,Basic,User subscribed to the Basic plan
User_269,2023-12-04,Subscription,Basic,User subscribed to the Basic plan
User_64,2023-12-04,Subscription,Basic,User subscribed to the Basic plan
User_342,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_70,2023-12-04,Subscription,Basic,User subscribed to the Basic plan
User_301,2023-12-04,Subscription,Basic,User subscribed to the Basic plan
User_261,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_311,2023-12-04,Subscription,Free,User subscribed to the Free plan
User_177,2023-12-04,Subscription,Premium,User subscribed to the Premium plan
User_318,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_61,2023-12-05,Subscription,Basic,User subscribed to the Basic plan
User_27,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_145,2023-12-05,Subscription,Basic,User subscribed to the Basic plan
User_208,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_168,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_112,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_134,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_194,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_192,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_388,2023-12-05,Subscription,Basic,User subscribed to the Basic plan
User_253,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_267,2023-12-05,Subscription,Basic,User subscribed to the Basic plan
User_165,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_14,2023-12-05,Subscription,Basic,User subscribed to the Basic plan
User_375,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_232,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_320,2023-12-05,Subscription,Basic,User subscribed to the Basic plan
User_157,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_29,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_96,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_110,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_20,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_358,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_67,2023-12-05,Subscription,Basic,User subscribed to the Basic plan
User_82,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_122,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_226,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_183,2023-12-05,Subscription,Basic,User subscribed to the Basic plan
User_155,2023-12-05,Subscription,Basic,User subscribed to the Basic plan
User_333,2023-12-05,Subscription,Basic,User subscribed to the Basic plan
User_45,2023-12-05,Subscription,Basic,User subscribed to the Basic plan
User_144,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_286,2023-12-05,Subscription,Basic,User subscribed to the Basic plan
User_266,2023-12-05,Subscription,Basic,User subscribed to the Basic plan
User_158,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_126,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_62,2023-12-05,Subscription,Basic,User subscribed to the Basic plan
User_20,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_293,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_129,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_19,2023-12-05,Subscription,Basic,User subscribed to the Basic plan
User_47,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_300,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_103,2023-12-05,Subscription,Basic,User subscribed to the Basic plan
User_232,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_58,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_383,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_238,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_310,2023-12-05,Subscription,Basic,User subscribed to the Basic plan
User_253,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_358,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_47,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_384,2023-12-05,Subscription,Basic,User subscribed to the Basic plan
User_320,2023-12-05,Subscription,Basic,User subscribed to the Basic plan
User_183,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_88,2023-12-05,Subscription,Basic,User subscribed to the Basic plan
User_3,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_304,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_22,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_86,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_321,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_382,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_302,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_162,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_375,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_115,2023-12-05,Subscription,Basic,User subscribed to the Basic plan
User_50,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_125,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_47,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_333,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_198,2023-12-05,Subscription,Basic,User subscribed to the Basic plan
User_94,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_14,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_312,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_18,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_365,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_353,2023-12-05,Subscription,Basic,User subscribed to the Basic plan
User_293,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_324,2023-12-05,Subscription,Basic,User subscribed to the Basic plan
User_24,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_29,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_238,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_345,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_331,2023-12-05,Subscription,Basic,User subscribed to the Basic plan
User_228,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_311,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_159,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_397,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_166,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_213,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_175,2023-12-05,Subscription,Basic,User subscribed to the Basic plan
User_18,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_173,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_101,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_28,2023-12-05,Subscription,Free,User subscribed to the Free plan
User_151,2023-12-05,Subscription,Basic,User subscribed to the Basic plan
User_211,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_200,2023-12-05,Subscription,Premium,User subscribed to the Premium plan
User_49,2023-12-05,Subscription,Basic,User subscribed to the Basic plan
User_230,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_393,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_359,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_388,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_361,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_316,2023-12-06,Subscription,Basic,User subscribed to the Basic plan
User_286,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_202,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_27,2023-12-06,Subscription,Basic,User subscribed to the Basic plan
User_310,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_224,2023-12-06,Subscription,Basic,User subscribed to the Basic plan
User_97,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_114,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_235,2023-12-06,Subscription,Premium,User subscribed to the Premium plan
User_364,2023-12-06,Subscription,Basic,User subscribed to the Basic plan
User_175,2023-12-06,Subscription,Basic,User subscribed to the Basic plan
User_380,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_219,2023-12-06,Subscription,Premium,User subscribed to the Premium plan
User_114,2023-12-06,Subscription,Premium,User subscribed to the Premium plan
User_257,2023-12-06,Subscription,Premium,User subscribed to the Premium plan
User_55,2023-12-06,Subscription,Basic,User subscribed to the Basic plan
User_135,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_386,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_131,2023-12-06,Subscription,Basic,User subscribed to the Basic plan
User_138,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_241,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_237,2023-12-06,Subscription,Basic,User subscribed to the Basic plan
User_176,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_392,2023-12-06,Subscription,Premium,User subscribed to the Premium plan
User_133,2023-12-06,Subscription,Basic,User subscribed to the Basic plan
User_254,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_195,2023-12-06,Subscription,Basic,User subscribed to the Basic plan
User_26,2023-12-06,Subscription,Basic,User subscribed to the Basic plan
User_181,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_252,2023-12-06,Subscription,Premium,User subscribed to the Premium plan
User_225,2023-12-06,Subscription,Basic,User subscribed to the Basic plan
User_97,2023-12-06,Subscription,Basic,User subscribed to the Basic plan
User_374,2023-12-06,Subscription,Basic,User subscribed to the Basic plan
User_278,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_16,2023-12-06,Subscription,Premium,User subscribed to the Premium plan
User_117,2023-12-06,Subscription,Premium,User subscribed to the Premium plan
User_78,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_26,2023-12-06,Subscription,Premium,User subscribed to the Premium plan
User_170,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_43,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_19,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_136,2023-12-06,Subscription,Basic,User subscribed to the Basic plan
User_293,2023-12-06,Subscription,Basic,User subscribed to the Basic plan
User_257,2023-12-06,Subscription,Premium,User subscribed to the Premium plan
User_238,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_12,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_355,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_93,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_231,2023-12-06,Subscription,Premium,User subscribed to the Premium plan
User_11,2023-12-06,Subscription,Premium,User subscribed to the Premium plan
User_241,2023-12-06,Subscription,Basic,User subscribed to the Basic plan
User_277,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_202,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_48,2023-12-06,Subscription,Premium,User subscribed to the Premium plan
User_271,2023-12-06,Subscription,Premium,User subscribed to the Premium plan
User_317,2023-12-06,Subscription,Basic,User subscribed to the Basic plan
User_216,2023-12-06,Subscription,Premium,User subscribed to the Premium plan
User_351,2023-12-06,Subscription,Basic,User subscribed to the Basic plan
User_128,2023-12-06,Subscription,Basic,User subscribed to the Basic plan
User_52,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_17,2023-12-06,Subscription,Premium,User subscribed to the Premium plan
User_186,2023-12-06,Subscription,Basic,User subscribed to the Basic plan
User_186,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_27,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_352,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_113,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_55,2023-12-06,Subscription,Premium,User subscribed to the Premium plan
User_147,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_112,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_155,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_376,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_369,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_396,2023-12-06,Subscription,Basic,User subscribed to the Basic plan
User_323,2023-12-06,Subscription,Premium,User subscribed to the Premium plan
User_45,2023-12-06,Subscription,Basic,User subscribed to the Basic plan
User_250,2023-12-06,Subscription,Premium,User subscribed to the Premium plan
User_272,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_228,2023-12-06,Subscription,Basic,User subscribed to the Basic plan
User_43,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_175,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_303,2023-12-06,Subscription,Basic,User subscribed to the Basic plan
User_232,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_106,2023-12-06,Subscription,Premium,User subscribed to the Premium plan
User_171,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_140,2023-12-06,Subscription,Premium,User subscribed to the Premium plan
User_223,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_272,2023-12-06,Subscription,Premium,User subscribed to the Premium plan
User_150,2023-12-06,Subscription,Premium,User subscribed to the Premium plan
User_251,2023-12-06,Subscription,Premium,User subscribed to the Premium plan
User_163,2023-12-06,Subscription,Premium,User subscribed to the Premium plan
User_173,2023-12-06,Subscription,Premium,User subscribed to the Premium plan
User_160,2023-12-06,Subscription,Basic,User subscribed to the Basic plan
User_386,2023-12-06,Subscription,Premium,User subscribed to the Premium plan
User_139,2023-12-06,Subscription,Free,User subscribed to the Free plan
User_41,2023-12-06,Subscription,Premium,User subscribed to the Premium plan
User_148,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_21,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_265,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_318,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_161,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_267,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_139,2023-12-07,Subscription,Premium,User subscribed to the Premium plan
User_130,2023-12-07,Subscription,Premium,User subscribed to the Premium plan
User_31,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_146,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_82,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_2,2023-12-07,Subscription,Premium,User subscribed to the Premium plan
User_145,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_281,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_284,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_156,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_398,2023-12-07,Subscription,Premium,User subscribed to the Premium plan
User_19,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_97,2023-12-07,Subscription,Premium,User subscribed to the Premium plan
User_38,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_395,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_185,2023-12-07,Subscription,Premium,User subscribed to the Premium plan
User_280,2023-12-07,Subscription,Premium,User subscribed to the Premium plan
User_357,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_96,2023-12-07,Subscription,Premium,User subscribed to the Premium plan
User_359,2023-12-07,Subscription,Premium,User subscribed to the Premium plan
User_248,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_23,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_115,2023-12-07,Subscription,Premium,User subscribed to the Premium plan
User_20,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_45,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_154,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_260,2023-12-07,Subscription,Premium,User subscribed to the Premium plan
User_353,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_125,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_137,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_394,2023-12-07,Subscription,Premium,User subscribed to the Premium plan
User_197,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_116,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_156,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_163,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_51,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_265,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_304,2023-12-07,Subscription,Premium,User subscribed to the Premium plan
User_337,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_25,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_220,2023-12-07,Subscription,Premium,User subscribed to the Premium plan
User_300,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_26,2023-12-07,Subscription,Premium,User subscribed to the Premium plan
User_370,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_142,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_59,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_399,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_337,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_13,2023-12-07,Subscription,Premium,User subscribed to the Premium plan
User_371,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_296,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_217,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_143,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_197,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_380,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_191,2023-12-07,Subscription,Premium,User subscribed to the Premium plan
User_384,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_243,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_261,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_21,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_174,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_365,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_342,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_300,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_44,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_90,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_305,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_279,2023-12-07,Subscription,Premium,User subscribed to the Premium plan
User_384,2023-12-07,Subscription,Premium,User subscribed to the Premium plan
User_67,2023-12-07,Subscription,Premium,User subscribed to the Premium plan
User_369,2023-12-07,Subscription,Premium,User subscribed to the Premium plan
User_31,2023-12-07,Subscription,Premium,User subscribed to the Premium plan
User_316,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_32,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_393,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_185,2023-12-07,Subscription,Premium,User subscribed to the Premium plan
User_194,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_60,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_83,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_128,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_270,2023-12-07,Subscription,Premium,User subscribed to the Premium plan
User_9,2023-12-07,Subscription,Free,User subscribed to the Free plan
User_156,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_116,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_139,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
User_265,2023-12-07,Subscription,Basic,User subscribed to the Basic plan
